0,334
77,
153,309
230,295
307,288
386,315
463,265
541,335
619,244
696,227
773,262
851,275
928,257
1012,312
1090,241
1183,308
1265,303
1348,262
1435,324
1531,295
1624,373
1711,298
1792,335
1885,322
1984,264
2075,311
2168,322
2258,267
2349,302
2444,324
2535,262
2629,288
2708,206
2786,286
2880,335
2980,312
3072,260
3168,302
3261,326
3353,269
3443,289
3537,319
3629,237
3715,258
3796,238
3889,305
3988,269
4076,259
4171,311
4261,292
4356,255
4448,305
4538,298
4630,255
4710,317
4790,282
4881,285
4982,332
5076,288
5168,264
5259,312
5354,302
5446,257
5537,309
5633,311
5719,251
5804,319
5894,294
5988,265
6083,312
6174,309
6269,251
6361,299
6454,315
6546,254
6636,298
6719,314
6800,262
6893,319
6992,302
7084,251
7174,302
7265,302
7358,251
7450,300
7543,315
7634,258
7720,296
7804,298
7895,261
7990,314
8085,309
8176,254
8269,305
8362,318
8454,261
8547,295
8640,321
8719,261
8801,311
8894,305
8987,262
9078,311
9173,311
9263,253
9358,295
9451,315
9541,261
9631,302
9714,315
9795,264
9888,315
9987,299
10079,254
10171,302
10261,314
10352,255
10442,302
10533,305
10628,251
10714,296
10794,298
10886,261
10988,315
11077,305
11170,250
11260,299
11351,305
11445,255
11535,302
11631,319
11713,258
11792,314
11886,299
11984,257
12075,305
12171,314
12262,251
12356,295
12449,321
12540,265
12630,295
12712,317
12791,257
12886,315
12988,305
13080,255
13170,295
13262,316
13356,261
13448,289
13539,322
13630,261
13711,298
13789,302
13880,265
13982,311
14073,304
14168,254
14258,296
14349,311
14444,262
14534,296
14630,319
14716,269
14798,302
14890,311
14992,253
15084,292
15175,322
15265,262
15360,282
15453,326
15543,271
15638,279
15718,329
15799,248
15889,302
15989,311
16081,264
16171,286
16262,317
16355,271
16446,286
16537,321
16632,272
16710,289
16786,302
16879,255
16979,310
17070,314
17163,252
17255,295
17346,318
17437,250
17531,292
17623,321
17709,270
17790,308
17883,309
17982,252
18070,295
18161,309
18255,262
18349,298
18441,322
18532,274
18627,285
18714,329
18794,250
18886,296
18986,318
19074,260
19168,288
19260,326
19353,265
19443,288
19532,319
19619,267
19704,292
19780,296
19866,264
19959,319
20055,299
20150,255
20242,302
20333,311
20421,255
20512,305
20603,305
20693,251
20769,332
20859,282
20945,274
21046,319
21137,299
21232,261
21325,311
21417,304
21508,254
21599,311
21694,310
21769,275
21865,317
21957,302
22054,257
22147,304
22239,308
22331,251
22422,299
22513,314
22607,258
22694,295
22769,291
22863,261
22956,314
23051,304
23144,258
23236,305
23329,312
23421,252
23512,302
23607,315
23694,264
23769,325
23860,295
23946,373
24047,265
24139,282
24231,362
24321,296
24415,293
24506,202
24599,322
24685,291
24761,328
24847,261
24940,312
25044,332
25135,281
25225,289
25319,195
25411,314
25506,288
25596,203
25684,272
25758,264
25847,352
25939,275
26039,266
26134,356
26224,257
26319,275
26415,356
26506,237
26601,289
26693,342
26769,255
26865,278
26958,356
27049,240
27141,288
27233,349
27327,235
27419,292
27510,339
27601,237
27688,294
27764,352
27850,253
27942,265
28044,356
28136,244
28227,281
28319,352
28409,245
28504,285
28595,345
28681,241
28757,260
28846,346
28931,264
29032,266
29123,352
29218,250
29305,265
29401,356
29496,244
29588,282
29679,352
29756,264
29843,261
29932,348
30037,250
30127,278
30221,355
30313,243
30403,282
30499,346
30592,238
30679,285
30745,351
30842,255
30934,265
31036,356
31131,240
31223,282
31316,346
31407,241
31494,284
31588,353
31677,241
31756,268
31845,351
31937,251
32042,288
32133,345
32223,240
32317,291
32408,341
32498,237
32591,295
32683,336
32760,251
32846,272
32934,353
33039,241
33129,288
33223,352
33315,233
33406,293
33494,346
33587,237
33673,288
33741,352
33834,261
33922,258
34023,355
34114,250
34204,271
34297,355
34387,254
34480,275
34572,356
34662,248
34734,261
34826,341
34916,270
35017,265
35108,352
35198,258
35291,266
35383,355
35473,255
35566,274
35658,356
35730,265
35820,237
35913,342
36008,260
36102,261
36194,349
36287,261
36379,267
36470,353
36564,250
36657,276
36730,351
36820,265
36910,248
37010,349
37102,255
37193,267
37284,348
37376,254
37466,262
37562,353
37652,248
37724,255
37808,332
37897,278
37996,243
38091,341
38178,272
38273,254
38364,346
38454,265
38546,257
38638,348
38719,267
38800,221
38893,335
38992,281
39084,245
39175,342
39270,264
39360,257
39451,346
39542,268
39632,248
39713,343
39791,286
39882,206
39979,325
40072,278
40163,223
40256,336
40350,275
40442,244
40534,339
40628,268
40715,255
40796,332
40888,281
40987,234
41080,342
41170,268
41261,250
41356,345
41448,261
41539,258
41629,248
41711,315
41794,252
41884,285
41986,322
42080,285
42171,268
42265,331
42356,296
42448,373
42543,302
42635,308
42716,217
42797,298
42889,260
42989,352
43076,278
43172,311
43266,328
43360,278
43453,292
43549,332
43641,286
43719,288
43801,312
43893,255
43988,307
44078,207
44172,281
44263,267
44358,244
44450,299
44540,296
44631,255
44713,314
44791,275
44887,278
44987,331
45082,301
45173,259
45264,339
45359,322
45450,221
45542,289
45634,295
45720,247
45804,318
45899,292
45995,257
46088,308
46180,304
46275,376
46365,255
46456,291
46543,233
46634,289
46715,298
46796,264
46889,324
46985,291
47076,267
47171,312
47263,302
47357,255
47446,312
47541,305
47631,251
47714,311
47792,288
47887,271
47986,324
48080,302
48171,255
48262,315
48358,308
48448,257
48542,299
48635,311
48712,255
48796,322
48888,295
48985,268
49080,314
49172,308
49265,258
49357,302
49449,311
49539,252
49634,298
49721,317
49805,261
49900,309
49997,308
50090,248
50178,299
50274,318
50363,260
50455,294
50547,321
50637,265
50720,356
50801,325
50894,353
50987,288
51073,295
51169,336
51259,286
51352,282
51443,335
51533,281
51621,284
51705,199
51779,283
51874,254
51966,257
52067,305
52158,289
52253,254
52344,308
52434,298
52529,255
52620,304
52700,301
52779,358
52866,298
52963,251
53062,255
53155,311
53245,289
53335,259
53427,321
53517,286
53611,260
53699,342
53773,363
53869,331
53958,275
54058,317
54151,325
54245,272
54337,292
54429,326
54523,271
54615,282
54702,329
54775,261
54869,305
54960,312
55056,250
55151,247
55241,233
55332,298
55419,274
55511,258
55603,316
55693,289
55768,288
55864,325
55960,282
56057,368
56151,295
56242,311
56333,338
56421,269
56515,304
56607,325
56694,276
56770,323
56865,305
56957,255
57054,302
57148,203
57239,302
57332,304
57421,329
57511,265
57604,298
57692,322
57767,268
57863,311
57956,310
58052,248
58143,235
58237,231
58329,295
58421,284
58512,251
58603,316
58695,292
58770,282
58864,326
58956,282
59049,268
59143,325
59233,293
59327,266
59420,317
59513,292
59605,258
59693,311
59767,272
59858,285
59944,325
60041,274
60135,275
60228,329
60318,285
60409,278
60502,331
60593,291
60680,275
60746,315
60844,250
60930,302
61028,316
61123,261
61214,288
61310,324
61402,278
61492,279
61583,328
61678,279
61745,299
61843,312
61935,258
62040,278
62131,331
62226,286
62316,270
62407,329
62502,292
62592,267
62681,329
62746,258
62843,292
62936,319
63039,278
63130,274
63223,329
63315,288
63405,272
63496,332
63591,292
63682,265
63759,321
63845,265
63933,293
64034,325
64127,281
64218,275
64309,326
64404,285
64494,271
64587,331
64678,285
64757,292
64846,321
64933,261
65034,278
65122,324
65215,274
65306,282
65400,331
65491,286
65581,274
65669,328
65739,251
65832,302
65923,307
66022,265
66115,295
66208,324
66298,269
66393,285
66486,326
66581,279
66668,279
66739,317
66832,251
66923,304
67025,321
67118,261
67210,281
67301,328
67396,278
67488,277
67581,329
67668,281
67738,298
67832,304
67922,251
68023,288
68117,318
68209,275
68296,285
68387,319
68480,272
68572,279
68664,329
68733,254
68824,305
68917,311
69018,260
69108,288
69199,314
69294,268
69384,285
69480,326
69572,278
69665,284
69733,314
69823,250
69914,309
70019,321
70109,268
70200,295
70293,324
70384,271
70478,284
70571,326
70661,272
70734,299
70825,308
70915,255
71016,291
71109,319
71199,258
71293,285
71384,325
71474,265
71569,282
71660,325
