0,142
76,121
152,135
228,128
305,127
381,136
457,121
533,144
615,114
691,138
767,125
844,156
920,145
996,152
1072,129
1158,152
1237,118
1314,142
1394,138
1474,124
1557,149
1648,124
1728,131
1812,98
1896,126
1976,104
2060,125
2137,124
2208,125
2295,134
2380,111
2464,135
2548,129
2634,121
2719,144
2803,121
2887,156
2972,139
3056,104
3133,136
3204,108
3287,129
3371,131
3453,118
3533,142
3619,115
3703,131
3788,136
3872,165
3957,132
4041,143
4121,142
4194,135
4281,148
4361,121
4445,138
4527,134
4617,121
4702,145
4782,126
4862,131
4946,138
5031,118
5110,144
5176,114
5266,105
5346,114
5430,128
5512,107
5592,132
5682,125
5762,119
5842,139
5924,112
6004,138
6086,128
6151,156
6232,146
6312,152
6396,125
6476,148
6560,132
6651,127
6735,146
6820,124
6904,134
6984,136
7068,121
7145,148
7219,112
7304,104
7388,144
7473,126
7554,149
7650,131
7734,128
7818,145
7903,118
7983,138
8067,132
8144,125
8218,97
8302,126
8386,105
8470,122
8555,131
8650,109
8734,132
8819,131
8903,118
8988,142
9070,121
9146,132
9220,128
9305,124
9389,145
9473,118
9558,132
9648,138
9728,115
9813,139
9897,128
9977,127
10062,141
10138,118
10212,144
10297,121
10381,131
10465,136
10545,117
10636,138
10720,130
10800,125
10880,142
10960,114
11044,138
11126,129
11196,134
11283,137
11363,117
11448,142
11532,127
11618,126
11702,141
11784,114
11864,135
11948,131
12033,121
12113,144
12185,121
12268,138
12348,127
12428,127
12512,138
12602,115
12682,135
12762,131
12844,125
12928,142
13013,118
13097,134
13163,128
13243,128
13328,138
13409,117
13489,142
13574,127
13669,122
13753,145
13838,121
13922,131
14006,138
14091,117
14156,145
14237,113
14321,135
14405,132
14490,118
14574,144
14665,126
14749,125
14834,141
14918,115
15002,135
15082,131
15154,128
15229,132
15313,118
15397,141
15477,125
15562,128
15652,142
15732,114
15817,136
15897,131
15977,124
16061,142
16138,115
16212,144
16296,125
16380,126
16462,138
16549,114
16635,134
16720,131
16801,122
16886,145
16970,121
17055,129
17136,136
17207,125
17294,145
17374,121
17454,135
17539,134
17629,118
17709,142
17793,125
17878,128
17962,138
18046,114
18131,136
18203,124
18286,127
18370,141
18455,114
18539,137
18630,135
18710,119
18794,145
18879,122
18960,131
19040,135
19125,118
19197,142
19284,118
19364,132
19444,134
19529,121
19615,145
19694,124
19779,131
19859,135
19939,118
20019,144
20099,120
20165,142
20249,124
20334,128
20414,141
20494,114
20578,139
20664,131
20744,124
20828,142
20908,115
20988,138
21072,131
21149,125
21223,135
21303,118
21387,142
21472,125
21552,128
21642,142
21724,115
21807,136
21887,129
21971,122
22055,142
22137,118
22210,139
22295,128
22379,125
22464,142
22548,118
22638,131
22723,136
22807,115
22887,141
22967,125
23052,129
23133,139
23204,122
23291,143
23371,121
23456,129
23540,138
23630,115
23715,136
23795,132
23877,124
23956,141
24041,114
24121,136
24193,124
24280,125
24357,138
24445,115
24529,135
24619,132
24704,120
24784,143
24864,121
24948,133
25033,138
25113,120
25185,142
25268,114
25348,137
25428,131
25508,122
25587,141
25678,118
25762,134
25847,135
25931,118
26011,144
26093,121
26159,141
26239,124
26323,127
26408,141
26488,115
26572,138
26667,135
26747,118
26826,144
26913,124
26998,128
27082,138
27154,121
27228,141
27308,117
27393,135
27473,129
27557,122
27648,145
27728,124
27812,129
27896,139
27976,117
28061,141
28138,124
28207,151
28296,143
28380,155
28462,124
28545,142
28635,104
28719,124
28804,155
28888,114
28973,118
29057,111
29139,138
29212,108
29294,132
29379,128
29460,158
29547,129
29633,114
29715,145
29800,135
29884,101
29964,131
30049,118
30128,122
30198,127
30281,117
30361,142
30445,159
30530,117
30616,122
30696,158
30780,121
30860,109
30944,148
31029,132
31109,100
31174,132
